intent,intent_size,dimensions,n_customers,support,stability_proxy
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5,10,FMRS,3028,0.03243463264672172,0.999669749009247
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,3027,0.032423921077155436,0.9996696399074991
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R4@0.3 & R4@0.5,8,FMR,3022,0.03237036322932399,0.9983454665784249
M3@0.3 & M3@0.5 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,3019,0.03233822852062513,0.9976813514408744
M2@0.3 & M3@0.3 & R4@0.3,3,MR,3017,0.03231680538149255,0.9827643354325489
M5@0.3 & M5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,5,MS,3015,0.03229538224235997,0.9933665008291874
M4@0.3 & R5@0.3 & R5@0.5 & R5@0.7,4,MR,3012,0.03226324753366111,0.9877158034528553
M1@0.3 & M2@0.3 & R4@0.3 & R4@0.5,4,MR,3008,0.03222040125539595,0.9943484042553191
M2@0.3 & M2@0.5 & M2@0.7 & S4@0.3 & S4@0.5 & S4@0.7,6,MS,3006,0.03219897811626338,0.9956753160345975
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5,5,MR,2993,0.032059727711901624,0.9959906448379552
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & R5@0.7,9,FMR,2990,0.03202759300320276,0.9983277591973244
M3@0.3 & R3@0.3 & R3@0.5 & S5@0.3,4,MRS,2986,0.031984746724937604,0.9956463496316142
M3@0.3 & M3@0.5 & R4@0.3 & R4@0.5 & R4@0.7,5,MR,2984,0.03196332358580503,0.9906166219839142
M3@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5,5,MRS,2984,0.03196332358580503,0.9959785522788204
M2@0.3 & S3@0.3,2,MS,2979,0.031909765737973585,0.9872440416247062
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & R3@0.3,6,FMR,2979,0.031909765737973585,0.9906008727760993
M2@0.3 & S3@0.3 & S3@0.5,3,MS,2978,0.0318990541684073,0.9875755540631296
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R1@0.3 & R1@0.5,6,FMR,2978,0.0318990541684073,0.989926124916051
R4@0.3 & S3@0.3 & S3@0.5 & S3@0.7,4,RS,2976,0.03187763102927472,0.988239247311828
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R4@0.3 & R4@0.5,7,FMR,2972,0.031834784751009565,0.9966352624495289
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2972,0.031834784751009565,0.9989905787348586
M1@0.3 & M1@0.5 & S3@0.3 & S3@0.5,4,MS,2970,0.031813361611876985,0.9949494949494949
M2@0.3 & R3@0.3 & R4@0.3,3,MR,2966,0.03177051533361183,0.9855023600809171
M3@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2965,0.031759803764045545,0.9959527824620573
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & S4@0.3 & S4@0.5,8,FMS,2962,0.03172766905534668,0.9979743416610398
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & S4@0.3 & S4@0.5 & S4@0.7,9,FMS,2961,0.03171695748578039,0.9983113812901047
M4@0.3 & R2@0.3,2,MR,2960,0.031706245916214106,0.9736486486486486
R4@0.3 & R4@0.5 & R4@0.7 & S4@0.3 & S4@0.5 & S4@0.7,6,RS,2958,0.031684822777081526,0.9949290060851927
M1@0.3 & M1@0.5 & S3@0.3 & S3@0.5 & S3@0.7,5,MS,2951,0.031609841790117506,0.9969501863774991
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & S3@0.3 & S3@0.5,7,FMS,2945,0.03154557237271977,0.9976230899830221
S2@0.3,1,S,2942,0.031513437664020906,0.9762066621346023
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & S3@0.3 & S3@0.5 & S3@0.7,8,FMS,2941,0.03150272609445462,0.9982998979938796
S2@0.3 & S2@0.5,2,S,2940,0.03149201452488833,0.976530612244898
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R3@0.3 & R3@0.5,6,FMR,2940,0.03149201452488833,0.9904761904761905
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2940,0.03149201452488833,0.996938775510204
M1@0.3 & R4@0.3 & S4@0.3 & S4@0.5,4,MRS,2939,0.031481302955322046,0.9938754678462062
M3@0.3 & R2@0.3 & S5@0.3,3,MRS,2937,0.031459879816189466,0.992849846782431
M3@0.3 & R2@0.3 & S5@0.3 & S5@0.5,4,MRS,2934,0.0314277451074906,0.9931833674164963
M3@0.3 & R4@0.3 & R5@0.3,3,MR,2923,0.03130991784226143,0.9822100581594253
M2@0.3 & S3@0.3 & S3@0.5 & S3@0.7,4,MS,2921,0.03128849470312885,0.9904142416980486
M1@0.3 & M1@0.5 & R3@0.3 & R4@0.3,4,MR,2920,0.03127778313356256,0.9962328767123287
M1@0.3 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MRS,2920,0.03127778313356256,0.9965753424657534
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M3@0.3 & R4@0.3,6,FMR,2920,0.03127778313356256,0.9897260273972602
M3@0.3 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MRS,2917,0.031245648424863694,0.9931436407267741
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R3@0.3 & R4@0.3,7,FMR,2917,0.031245648424863694,0.9965718203633871
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R3@0.3 & R4@0.3,6,FMR,2912,0.031192090577032254,0.9896978021978022
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & S4@0.3 & S4@0.5,7,FMRS,2912,0.031192090577032254,0.9972527472527473
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMRS,2910,0.031170667437899674,0.9979381443298969
R3@0.3 & R3@0.5 & R4@0.3,3,R,2907,0.03113853272920081,0.9735122119023047
M3@0.3 & M4@0.3 & S5@0.3 & S5@0.5,4,MS,2898,0.031042128603104215,0.9917184265010351
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2898,0.031042128603104215,0.9989648033126294
R3@0.3 & R3@0.5 & R3@0.7 & S4@0.3,4,RS,2896,0.031020705463971635,0.9906767955801105
R3@0.3 & R3@0.5 & R3@0.7 & S4@0.3 & S4@0.5,5,RS,2892,0.03097785918570648,0.9913554633471646
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R4@0.5 & R4@0.7 & S4@0.3 & S4@0.5,8,FRS,2889,0.030945724477007615,0.9979231568016614
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R4@0.5 & R4@0.7 & S4@0.3 & S4@0.5 & S4@0.7,9,FRS,2888,0.030935012907441328,0.9982686980609419
M3@0.3 & M3@0.5 & M4@0.3,3,M,2886,0.03091358976830875,0.9712404712404712
R2@0.3 & R2@0.5 & S4@0.3,3,RS,2886,0.03091358976830875,0.9864864864864865
R2@0.3 & R2@0.5 & S4@0.3 & S4@0.5,4,RS,2883,0.030881455059609885,0.9864724245577523
M1@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,5,MRS,2879,0.030838608781344732,0.9972212573810351
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & S3@0.3 & S3@0.5,6,FRS,2879,0.030838608781344732,0.9944425147620701
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & S3@0.3 & S3@0.5 & S3@0.7,7,FRS,2876,0.030806474072645865,0.9947844228094576
M4@0.3 & R5@0.3 & S5@0.3,3,MRS,2874,0.03078505093351329,0.9930410577592206
M1@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2873,0.030774339363947,0.9972154542290289
M4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,4,MRS,2869,0.030731493085681846,0.9930289299407459
M3@0.3 & M4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MS,2869,0.030731493085681846,0.9916347159288951
R3@0.3 & R4@0.3 & R4@0.5 & S5@0.3,4,RS,2868,0.030720781516115556,0.995118549511855
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5,8,FMR,2868,0.030720781516115556,0.9982566248256625
R3@0.3 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5,5,RS,2867,0.03071006994654927,0.99511684687827
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2865,0.03068864680741669,0.9979057591623036
M2@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5,6,MRS,2862,0.030656512098717826,0.9972047519217331
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,8,FMRS,2862,0.030656512098717826,0.9986023759608665
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & S3@0.3 & S3@0.5,6,FMS,2861,0.030645800529151536,0.9937084935337295
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2861,0.030645800529151536,0.9986018874519399
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & S3@0.3 & S3@0.5 & S3@0.7,7,FMS,2856,0.030592242681320093,0.9947478991596639
M2@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2854,0.030570819542187516,0.9971969166082691
R3@0.3 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,RS,2851,0.03053868483348865,0.9950894423009471
M1@0.3 & M2@0.3 & R2@0.3,3,MR,2840,0.030420857568259477,0.9855633802816901
R3@0.3 & S1@0.3 & S1@0.5,3,RS,2836,0.030378011289994324,0.9901269393511989
R3@0.3 & S1@0.3 & S1@0.5 & S1@0.7,4,RS,2833,0.030345876581295457,0.9904694669961172
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & R3@0.5 & R4@0.3,6,FR,2832,0.030335165011729167,0.9823446327683616
S2@0.3 & S2@0.5 & S2@0.7,3,S,2831,0.03032445344216288,0.9823383963263864
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R4@0.3 & R4@0.5 & R4@0.7,8,FMR,2831,0.03032445344216288,0.9947015188979159
M4@0.3 & S4@0.3,2,MS,2828,0.030292318733464014,0.9734794908062234
R2@0.3 & R2@0.5 & S4@0.3 & S4@0.5 & S4@0.7,5,RS,2827,0.030281607163897727,0.9929253625751681
R3@0.3 & R3@0.5 & R3@0.7 & S4@0.3 & S4@0.5 & S4@0.7,6,RS,2822,0.030228049316066284,0.9957476966690291
M4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MRS,2821,0.030217337746499994,0.9929103154909606
M4@0.3 & S4@0.3 & S4@0.5,3,MS,2820,0.030206626176933708,0.974113475177305
M1@0.3 & M2@0.3 & R3@0.3 & R3@0.5,4,MR,2817,0.03017449146823484,0.9900603478878239
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMRS,2814,0.030142356759535974,0.9968017057569296
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R2@0.3,6,FMR,2809,0.03008879891170453,0.9893200427198291
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R4@0.3 & R5@0.3,6,FMR,2809,0.03008879891170453,0.9893200427198291
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & S1@0.3 & S1@0.5 & S1@0.7,7,FRS,2801,0.030003106355174225,0.9946447697250982
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5,9,FMRS,2794,0.029928125368210205,0.9989262705798139
M4@0.3 & M4@0.5 & R5@0.3 & R5@0.5,4,MR,2793,0.029917413798643915,0.9903329752953813
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2793,0.029917413798643915,0.9989258861439313
M1@0.3 & M1@0.5 & S1@0.3 & S1@0.5,4,MS,2792,0.029906702229077625,0.9967765042979942
M4@0.3 & M4@0.5 & R4@0.3 & R4@0.5,4,MR,2792,0.029906702229077625,0.9899713467048711
M1@0.3 & M1@0.5 & S1@0.3 & S1@0.5 & S1@0.7,5,MS,2790,0.02988527908994505,0.9967741935483871
M2@0.3 & M3@0.3 & R5@0.3,3,MR,2789,0.029874567520378762,0.9867335962710649
M4@0.3 & R4@0.3 & S5@0.3,3,MRS,2789,0.029874567520378762,0.9903191107923988
M4@0.3 & R4@0.3 & S5@0.3 & S5@0.5,4,MRS,2788,0.029863855950812472,0.9903156384505022
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & S1@0.3 & S1@0.5,7,FMS,2786,0.029842432811679896,0.998205312275664
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & S1@0.3 & S1@0.5 & S1@0.7,8,FMS,2785,0.029831721242113605,0.9982046678635548
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R3@0.3 & R3@0.5,7,FMR,2784,0.02982100967254732,0.992816091954023
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & M5@0.5 & S5@0.3 & S5@0.5,7,FMS,2784,0.02982100967254732,0.9978448275862069
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & M5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,8,FMS,2783,0.02981029810298103,0.9978440531800216
M2@0.3 & M2@0.5 & R1@0.3,3,MR,2782,0.029799586533414742,0.9895758447160317
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FRS,2780,0.029778163394282166,0.9982014388489209
M1@0.3 & R1@0.3 & S5@0.3 & S5@0.5,4,MRS,2777,0.0297460286855833,0.9960388908894491
M1@0.3 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MRS,2775,0.029724605546450723,0.9960360360360361
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & R3@0.5 & R3@0.7 & S4@0.3 & S4@0.5,8,FRS,2775,0.029724605546450723,0.9978378378378379
F1@0.3 & F1@0.5 & F1@0.7 & R2@0.3 & R2@0.5 & S4@0.3 & S4@0.5,7,FRS,2774,0.029713893976884433,0.9960346070656092
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & R3@0.5 & R3@0.7 & S4@0.3 & S4@0.5 & S4@0.7,9,FRS,2774,0.029713893976884433,0.998197548666186
F1@0.3 & F1@0.5 & F1@0.7 & R2@0.3 & R2@0.5 & S4@0.3 & S4@0.5 & S4@0.7,8,FRS,2773,0.029703182407318143,0.99639379733141
F1@0.3 & F1@0.5 & F1@0.7 & S2@0.3 & S2@0.5,5,FS,2763,0.02959606671165526,0.9905899384726746
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMRS,2757,0.029531797294257527,0.9985491476242292
F1@0.3 & F1@0.5 & F1@0.7 & S2@0.3 & S2@0.5 & S2@0.7,6,FS,2754,0.029499662585558663,0.9909222948438635
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R2@0.3,5,FMR,2744,0.029392546889895777,0.98432944606414
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R1@0.3,6,FMR,2739,0.029338989042064334,0.9941584519897773
M4@0.3 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MRS,2736,0.029306854333365467,0.9901315789473685
M1@0.3 & R1@0.3 & R1@0.5 & R1@0.7,4,MR,2729,0.029231873346401448,0.9926713081714914
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R5@0.3 & R5@0.5 & R5@0.7,7,FMR,2726,0.02919973863770258,0.9944974321349963
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMS,2724,0.029178315498570005,0.9963289280469897
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M4@0.3,6,FM,2718,0.029114046081172275,0.9827078734363502
M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5,7,MRS,2718,0.029114046081172275,0.9985283296541575
M2@0.3 & R2@0.3 & R3@0.3,3,MR,2717,0.029103334511605985,0.9834376150165623
M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2717,0.029103334511605985,0.9985277880014722
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2710,0.029028353524641965,0.9992619926199262
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R1@0.3 & R1@0.5 & R1@0.7,7,FMR,2706,0.028985507246376812,0.9963045084996305
M4@0.3 & M5@0.3,2,M,2702,0.02894266096811166,0.9644707623982235
M3@0.3 & M3@0.5 & R4@0.3 & R4@0.5 & S5@0.3,5,MRS,2702,0.02894266096811166,0.9974093264248705
M3@0.3 & M3@0.5 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5,6,MRS,2700,0.02892123782897908,0.9974074074074074
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M3@0.3 & R5@0.3,6,FMR,2694,0.02885696841158135,0.9925760950259837
M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5,7,MRS,2683,0.028739141146352176,0.9988818486768543
M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & S5@0.3 & S5@0.5,6,MRS,2680,0.02870700643765331,0.9973880597014926
M3@0.3 & M3@0.5 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2672,0.028621313881123,0.9973802395209581
M1@0.3 & M1@0.5 & R2@0.3 & R3@0.3,4,MR,2668,0.028578467602857847,0.9943778110944528
M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2668,0.028578467602857847,0.9977511244377811
M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2668,0.028578467602857847,0.9988755622188905
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R2@0.3 & R3@0.3,6,FMR,2663,0.028524909755026404,0.9891100262861434
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R2@0.3 & R3@0.3,7,FMR,2656,0.028449928768062384,0.9962349397590361
M2@0.3 & M2@0.5 & M3@0.3 & S5@0.3,4,MS,2643,0.028310678363700634,0.9950813469542187
M2@0.3 & M2@0.5 & M3@0.3 & S5@0.3 & S5@0.5,5,MS,2642,0.028299966794134344,0.9954579863739591
M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5,8,MRS,2642,0.028299966794134344,0.9992429977289932
M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,9,MRS,2638,0.02825712051586919,0.9992418498862775
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,12,FMRS,2631,0.02818213952890517,0.999619916381604
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2629,0.028160716389772595,0.99961962723469
M4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,4,MS,2628,0.028150004820206305,0.987062404870624
R1@0.3 & R2@0.3 & S5@0.3 & S5@0.5,4,RS,2628,0.028150004820206305,0.991248097412481
M2@0.3 & M2@0.5 & M3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MS,2627,0.028139293250640015,0.99543205177008
M1@0.3 & R3@0.3 & S4@0.3 & S4@0.5,4,MRS,2621,0.028075023833242285,0.994276993513926
R1@0.3 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,RS,2621,0.028075023833242285,0.991606257153758
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMRS,2612,0.02797861970714569,0.9977029096477795
M1@0.3 & R3@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MRS,2607,0.027925061859314246,0.9961641733793632
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R3@0.3 & S4@0.3 & S4@0.5,7,FMRS,2598,0.02782865773321765,0.9973056197074672
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2598,0.02782865773321765,0.9988452655889145
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R3@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMRS,2596,0.027807234594085073,0.99768875192604
M2@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,5,MRS,2583,0.02766798418972332,0.9949670925280681
M1@0.3 & M1@0.5 & M1@0.7 & R1@0.3 & R1@0.5,5,MR,2576,0.0275930032027593,0.9941770186335404
F2@0.3,1,F,2573,0.027560868494060434,0.948309366498251
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMS,2570,0.02752873378536157,0.9980544747081712
M3@0.3 & M3@0.5 & R3@0.3 & R3@0.5 & R3@0.7,5,MR,2569,0.02751802221579528,0.9902685869988322
M2@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2569,0.02751802221579528,0.9953289217594394
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R1@0.3 & R1@0.5,8,FMR,2566,0.027485887507096414,0.9961028838659393
F1@0.3 & F1@0.5 & F1@0.7 & R1@0.3 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FRS,2566,0.027485887507096414,0.9961028838659393
F2@0.3 & F2@0.5,2,F,2565,0.027475175937530127,0.9497076023391813
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2553,0.027346637102734665,0.9988249118683902
M5@0.3 & R4@0.3,2,MR,2550,0.027314502394035798,0.9749019607843137
M1@0.3 & R5@0.3 & S4@0.3 & S4@0.5,4,MRS,2549,0.027303790824469508,0.9945076500588466
M5@0.3 & M5@0.5 & M5@0.7 & S5@0.3,4,MS,2548,0.02729307925490322,0.9917582417582418
F2@0.3 & F2@0.5 & F2@0.7,3,F,2546,0.027271656115770645,0.9524744697564808
M5@0.3 & M5@0.5 & M5@0.7 & S5@0.3 & S5@0.5,5,MS,2543,0.027239521407071778,0.9917420369642155
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & R4@0.3 & R4@0.5,7,FMR,2542,0.027228809837505488,0.996066089693155
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMRS,2536,0.02716454042010776,0.9964511041009464
M2@0.3 & M3@0.3 & R3@0.3,3,MR,2535,0.02715382885054147,0.9790927021696253
R3@0.3 & S3@0.3,2,RS,2534,0.027143117280975182,0.9818468823993686
M2@0.3 & R4@0.3 & S4@0.3,3,MRS,2531,0.027110982572276315,0.9881469774792572
M2@0.3 & R4@0.3 & S4@0.3 & S4@0.5,4,MRS,2530,0.02710027100271003,0.9885375494071146
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2530,0.02710027100271003,0.9976284584980237
R3@0.3 & S3@0.3 & S3@0.5,3,RS,2528,0.02707884786357745,0.9833860759493671
M1@0.3 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MRS,2528,0.02707884786357745,0.997626582278481
M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R2@0.5 & R2@0.7,6,MR,2528,0.02707884786357745,0.9968354430379747
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & R5@0.3 & R5@0.5,7,FMR,2525,0.027046713154878586,0.996039603960396
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R5@0.3 & S4@0.3 & S4@0.5,7,FMRS,2519,0.026982443737480852,0.9980150853513299
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R2@0.5 & R2@0.7,9,FMR,2519,0.026982443737480852,0.9980150853513299
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMRS,2518,0.026971732167914566,0.9984114376489277
M3@0.3 & M3@0.5 & R2@0.3 & R2@0.5,4,MR,2511,0.026896751180950546,0.9836718438868977
R1@0.3 & R2@0.3 & R2@0.5,3,R,2508,0.02686461647225168,0.9812599681020734
M1@0.3 & M1@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,6,MRS,2505,0.026832481763552813,0.9984031936127744
M1@0.3 & M1@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2502,0.026800347054853946,0.9984012789768185
M1@0.3 & M2@0.3 & S4@0.3 & S4@0.5,4,MS,2495,0.026725366067889927,0.9867735470941884
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,9,FMRS,2494,0.02671465449832364,0.9991980753809142
M5@0.3 & M5@0.5 & M5@0.7 & S5@0.3 & S5@0.5 & S5@0.7,6,MS,2493,0.02670394292875735,0.9919775371038909
